database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	20P02820216_BEHC18_POS	20P02820217_BEHC18_POS	20P02820215_BEHC18_POS	20P02820224_BEHC18_POS	20P02820213_BEHC18_POS	20P02820210_BEHC18_POS	20P02820211_BEHC18_POS	20P02820219_BEHC18_POS	20P02820133_BEHC18_POS	20P02820132_BEHC18_POS	20P02820131_BEHC18_POS	20P02820130_BEHC18_POS	20P02820136_BEHC18_POS	20P02820135_BEHC18_POS	20P02820134_BEHC18_POS	20P02820139_BEHC18_POS	20P02820138_BEHC18_POS	20P02820024_BEHC18_POS	20P02820320_BEHC18_POS	20P02820026_BEHC18_POS	20P02820027_BEHC18_POS	20P02820021_BEHC18_POS	20P02820023_BEHC18_POS	20P02820028_BEHC18_POS	20P02820286_BEHC18_POS	20P02820096_BEHC18_POS	20P02820227_BEHC18_POS	20P02820120_BEHC18_POS	20P02820121_BEHC18_POS	20P02820122_BEHC18_POS	20P02820123_BEHC18_POS	20P02820124_BEHC18_POS	20P02820264_BEHC18_POS	20P02820126_BEHC18_POS	20P02820127_BEHC18_POS	20P02820128_BEHC18_POS	20P02820129_BEHC18_POS	20P02820266_BEHC18_POS	20P02820059_BEHC18_POS	20P02820058_BEHC18_POS	20P02820057_BEHC18_POS	20P02820051_BEHC18_POS	20P02820052_BEHC18_POS	20P02820295_BEHC18_POS	20P02820293_BEHC18_POS	20P02820288_BEHC18_POS	20P02820317_BEHC18_POS	20P02820199_BEHC18_POS	20P02820198_BEHC18_POS	20P02820195_BEHC18_POS	20P02820194_BEHC18_POS	20P02820196_BEHC18_POS	20P02820315_BEHC18_POS	20P02820190_BEHC18_POS	20P02820193_BEHC18_POS	20P02820192_BEHC18_POS	20P02820115_BEHC18_POS	20P02820114_BEHC18_POS	20P02820116_BEHC18_POS	20P02820110_BEHC18_POS	20P02820274_BEHC18_POS	20P02820176_BEHC18_POS	20P02820082_BEHC18_POS	20P02820205_BEHC18_POS	20P02820080_BEHC18_POS	20P02820084_BEHC18_POS	20P02820310_BEHC18_POS	20P02820306_BEHC18_POS	20P02820307_BEHC18_POS	20P02820298_BEHC18_POS	20P02820299_BEHC18_POS	20P02820303_BEHC18_POS	20P02820305_BEHC18_POS	20P02820240_BEHC18_POS	20P02820100_BEHC18_POS	20P02820105_BEHC18_POS	20P02820038_BEHC18_POS	20P02820032_BEHC18_POS	20P02820031_BEHC18_POS	20P02820030_BEHC18_POS	20P02820037_BEHC18_POS	20P02820269_BEHC18_POS	20P02820328_BEHC18_POS	20P02820060_BEHC18_POS	20P02820063_BEHC18_POS	20P02820064_BEHC18_POS	20P02820179_BEHC18_POS	20P02820178_BEHC18_POS	20P02820069_BEHC18_POS	20P02820175_BEHC18_POS	20P02820174_BEHC18_POS	20P02820173_BEHC18_POS	20P02820172_BEHC18_POS	20P02820171_BEHC18_POS	20P02820170_BEHC18_POS	20P02820203_BEHC18_POS	20P02820183_BEHC18_POS	20P02820180_BEHC18_POS	20P02820002_BEHC18_POS	20P02820006_BEHC18_POS	20P02820188_BEHC18_POS	20P02820189_BEHC18_POS	20P02820202_BEHC18_POS	20P02820271_BEHC18_POS	20P02820185_BEHC18_POS	20P02820229_BEHC18_POS	20P02820228_BEHC18_POS	20P02820164_BEHC18_POS	20P02820226_BEHC18_POS	20P02820092_BEHC18_POS	20P02820095_BEHC18_POS	20P02820162_BEHC18_POS	20P02820163_BEHC18_POS	20P02820220_BEHC18_POS	20P02820017_BEHC18_POS	20P02820016_BEHC18_POS	20P02820018_BEHC18_POS	20P02820089_BEHC18_POS	20P02820151_BEHC18_POS	20P02820153_BEHC18_POS	20P02820152_BEHC18_POS	20P02820154_BEHC18_POS	20P02820159_BEHC18_POS	20P02820158_BEHC18_POS	20P02820276_BEHC18_POS	20P02820238_BEHC18_POS	20P02820239_BEHC18_POS	20P02820234_BEHC18_POS	20P02820235_BEHC18_POS	20P02820236_BEHC18_POS	20P02820237_BEHC18_POS	20P02820230_BEHC18_POS	20P02820231_BEHC18_POS	20P02820232_BEHC18_POS	20P02820233_BEHC18_POS	20P02820048_BEHC18_POS	20P02820046_BEHC18_POS	20P02820042_BEHC18_POS	20P02820043_BEHC18_POS	20P02820040_BEHC18_POS	20P02820001_BEHC18_POS	20P02820322_BEHC18_POS	20P02820323_BEHC18_POS	20P02820326_BEHC18_POS	20P02820146_BEHC18_POS	20P02820147_BEHC18_POS	20P02820144_BEHC18_POS	20P02820145_BEHC18_POS	20P02820142_BEHC18_POS	20P02820143_BEHC18_POS	20P02820140_BEHC18_POS	20P02820141_BEHC18_POS	20P02820209_BEHC18_POS	20P02820208_BEHC18_POS	20P02820075_BEHC18_POS	20P02820073_BEHC18_POS	20P02820072_BEHC18_POS	20P02820079_BEHC18_POS	20P02820078_BEHC18_POS
CHEBI:41117	C8H9NO	[H]C(=O)NCc1ccccc1	InChI=1S/C8H9NO/c10-7-9-6-8-4-2-1-3-5-8/h1-5,7H,6H2,(H,9,10)	N-benzylformamide					4.019												558734.4699	611291.0125	800312.1441	732242.5851	883965.4691	813206.778	644732.8261	664566.7461	1802257.116	694321.3908	1387393.39		1868600.436	1927079.189	931643.6325	1221697.245	1120593.39	1485041.907	1119404.679	2233550.306	765387.0299	1984359.724	3107041.782	11938193.47	3474376.08	743957.2923	1565809.236	852345.1772	2094351.405	1415593.469	1978142.726	2996706.757	1400035.849	1172673.642	2636270.841	1602229.399	1517260.596	589393.5895	573283.564	909642.4255	729378.4249	895887.2442	1619105.224	4650308.315	2110516.813	6070886.984	1160704.953	591107.4789	1098830.179	800501.2639	730584.1156	855366.7658	862094.3292	726599.6779	912905.3324	496755.7125	954493.0621	1326680.98	1603694.344	1296590.153	3876226.63	467511.5952	1175949.907	932888.4145	554773.0448	1780381.082	784272.1728	960771.1911	3579400.177	2340167.946	1158065.894	2157862.168	518039.5318	2161882.521	2252555.677	1767826.347	1656165.512	656024.885	7727339.585	2416867.528	938509.1011	891036.5432	791956.3076	1318775.384	21702893.66	752949.8426	664264.4875	1023089.939	2788573.636	788235.6598	467061.4087	1777298.516	811560.5637	829819.5185	1393666.094	816647.8673	551598.5585	886904.99	7459745.003	1107248.046	664060.4018	757612.0809	1097014.117	1943243.143	632154.0473	684309.4917	641111.7385	950451.4393	961438.0192	496759.7133	2472602.143	952584.3937	754956.3473	652257.2365	5434052.398	6697485.29	5737577.615	1279459.147	770500.2363	847532.6913	1444601.447	1125475.021	1131861.2	1470397.404	8522698.949	1348333.101	657910.1988	931299.8099	725828.7568	1053870.024	658556.7734	535167.8242	1214291.126	831625.9847	1965519.268	998691.4874	2751904.214	7709767.705	1024232.856	2064462.649	7672382.865	2728628.165	1124460.981	1568588.733	1160953.795	1249985.086	2905476.31	981602.1141	1229027.914	1556956.51	800464.1554	1093130.469	552524.1506	637479.163	1328254.314	1135139.645	1404219.345	781177.4104	2259043.817
CHEBI:21557	C7H13NO3S	CSCC[C@H](NC(C)=O)C(O)=O	InChI=1S/C7H13NO3S/c1-5(9)8-6(7(10)11)3-4-12-2/h6H,3-4H2,1-2H3,(H,8,9)(H,10,11)/t6-/m0/s1	N-acetylmethionine					4.019												207503.5239	49389.48279	44712.45411	42300.15782	42781.11738	45739.65397	143920.5537	46685.83326	62857.64178	45975.83024	52210.61274		60430.05604	59759.57182	46686.37247	50017.51508	48193.81584	59975.96249	47766.07712	98004.23813	65052.03362	124813.7712	93034.01597	585568.6565	102615.5487	44405.46346	53520.73248	60349.95277	64956.4659	51046.34559	64492.99093	86841.26536	52544.29278	53230.21334	80619.5575	58974.10033	54870.38549	49068.56257	51009.90645	59160.38942	85394.28575	53909.03057	59998.24915	1361022.024	66748.40482	337891.335	49877.39572	39504.35844	46067.9159	41145.37482	40979.22399	41830.44981	51024.53286	54552.07061	40346.33788	52938.76038	61485.56424	57333.08603	75035.60238	55883.00064	110511.5561	43992.50727	52627.68932	42753.03718	38695.74674	63815.73241	49085.03267	51369.34156	100418.7917	74087.45811	55038.82453	72183.68005	84760.42659	47906.01548	93533.69488	60527.51784	108845.6345	101546.1691	142965.1047	80733.11404	57317.1556	49963.05777	57115.29943	60710.56272	101440.752	41699.62452	85763.01981	52604.107	2205893.622	44033.48101	46642.34213	64918.35989	41768.92049	44216.61978	80188.5423	63820.55675	40487.51705	65614.02611	49260.40637	64343.73914	47408.38884	43389.76027	47938.97046	80305.06332	39814.62569	39365.18066	40732.84136	50645.23911	47135.44428	44381.36194	72008.67642	55622.37449	45954.99438	414613.6202	56834.55251	84660.43323	80271.17774	69099.03722	46449.34835	46609.78286	62390.51253	53957.36721	56577.5794	59367.84777	152171.0011	60476.4546	47966.38429	55942.34505	50199.17239	58240.83266	48352.3786	43940.35035	52480.98592	52566.36828	71248.35722	100350.843	80938.99556	174066.8886	159706.6646	71844.38502	52045.5207	129828.971	54377.90167	57447.52139	56812.24585	60010.21547	84448.70117	44362.64282	49927.6167	61528.25527	48156.686	55171.75335	38403.53384	51108.65021	69083.87632	55424.54773	58654.29054	50936.13611	65677.62524
CHEBI:167765	C7H7NO2	COC(=O)C1=CC=CC=N1	InChI=1S/C7H7NO2/c1-10-7(9)6-4-2-3-5-8-6/h2-5H,1H3	Methyl picolinate					4.032												223330.7375	209562.6552	181418.8572	180336.987	146723.07	181253.5578	176996.8303	207428.0799	231714.6259	234945.889	236770.2764		250633.7758	186926.8395	210112.6714	281941.1539	186647.8097	206144.2793	269615.167	212529.1207	1466241.587	262157.6646	233847.7247	1196485.604	261347.8605	257708.5962	171716.245	299282.2421	223834.7707	247882.0519	183986.4265	168723.7556	244924.7183	216814.9767	269107.1697	232148.1938	251913.4565	276327.667	211666.4026	228699.534	209512.5299	192780.2313	176378.8	1679526.591	212188.1989	321933.2985	320121.4423	160888.0975	257737.2004	182781.7248	245360.3039	203020.7195	233970.7855	178248.4454	227190.0327	189017.0325	314972.771	228772.7086	1998043.176	222828.8527	209469.7125	182549.4665	233340.8874	230867.6866	252717.0362	220562.7146	231212.6799	258655.7231	307801.8767	355091.0174	247712.6026	310671.6062	279180.1519	205564.1355	290003.2985	190167.1556	221311.209	222820.9696	154336.473	255039.3459	241177.3012	231036.1843	222081.8934	278541.7319	771113.9088	213930.8709	251809.2647	207910.5189	339608.2872	201677.7638	201108.8266	132096.0122	182448.7068	155088.0824	247667.8142	278615.898	164763.1178	177012.4767	216324.1966	692288.4136	197483.2981	165668.203	193271.6599	257193.1044	189409.5742	169754.9821	161325.9294	841601.2309	203914.6074	178088.1806	189335.8199	206258.7072	227480.6336	245618.677	254202.2042	226347.5573	214823.8585	995051.9805	252876.6719	396556.3331	187436.9624	267099.264	310532.1102	221439.6483	300002.188	251341.7246	302458.4336	304094.0199	329772.1605	353663.1373	228871.7185	284783.2405	340380.0545	297488.4948	320776.7987	239023.956	231358.4223	16738922.05	248189.1222	245305.3406	180420.4592	261621.9798	251423.3286	307465.6155	234751.9893	207190.5234	191541.1544	208306.6253	245090.1351	221459.9319	190037.2424	211528.8495	192894.2185	257708.8165	249239.539	264549.2405	219708.9937	234803.2045	246743.7184
CHEBI:49285	C6H10O2	CC\C=C\CC(O)=O	InChI=1S/C6H10O2/c1-2-3-4-5-6(7)8/h3-4H,2,5H2,1H3,(H,7,8)/b4-3+	Trans-3-hexenoic acid					4.033												695844.651	820357.6366	913979.03	756695.9364	877426.5825	657440.3993	998975.0639	875906.6797	1488160.388	988201.2969	1095326.033		1103512.503	1338391.741	1038373.18	882410.427	1190531.635	1017961.443	857617.5243	743377.9965	995877.8751	1059431.801	682623.0635	5169449.056	883145.1932	669774.4897	784620.9744	1206148.498	935141.2274	918424.2948	1062036.147	1498764.485	1040200.062	1064706.043	900754.8077	1702753.192	1839678.098	1711179.997	926218.5326	858626.9574	986110.0832	932241.5667	862858.7487	3701084.455	777132.5072	1153481.042	1071337.315	826261.1753	828239.5571	926054.6112	942246.0978	695889.4648	1007533.423	850345.4606	722290.7887	619218.4231	944621.2684	892194.4256	1917758.433	1184900.084	1451657.142	1250202.193	788216.452	923084.2481	857897.201	878223.4651	1148588.021	907545.7766	1254188.622	1463851.53	787628.4682	1056115.902	7110498.625	1024739.555	848911.1717	985828.9598	924255.7205	821972.1615	810694.1937	1057460.614	843371.572	1019394.246	846389.5079	875013.8867	1026555.43	745966.9769	804347.1525	596426.5497	6999462.21	730712.3877	714061.2915	829253.8532	773354.0052	1013229.35	1960767.148	701346.7323	938082.1128	728645.4507	1266541.138	1910803.127	698413.8781	741204.2413	726691.6885	900121.3842	890110.2626	853469.8825	703804.8842	940989.7735	734720.5409	1200847.092	736915.9873	750725.4403	912126.832	1144323.707	829624.0092	757228.1775	1061737.248	1077389.719	964345.8234	1126846.041	845206.0421	819989.687	887885.8991	1277525.046	721404.3373	815232.8083	757784.0394	1017364.587	931044.4156	1046995.193	949967.7998	930190.0988	1343315.037	860889.615	856778.7745	961005.5703	754133.8946	2722064.76	1352134.1	937930.9854	864016.6637	1540812.793	1056706.574	807296.2553	1715064.864	893167.135	976071.3482	981927.6693	920757.6035	744886.207	1042983.584	1002871.31	679306.2209	728741.9994	998565.8742	949123.5411	1007269.519	835015.5066	984472.9312
CHEBI:17361	C9H14N3O8P	Nc1ccn([C@@H]2O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]2O)c(=O)n1	InChI=1S/C9H14N3O8P/c10-5-1-2-12(9(15)11-5)8-7(14)6(13)4(20-8)3-19-21(16,17)18/h1-2,4,6-8,13-14H,3H2,(H2,10,11,15)(H2,16,17,18)/t4-,6-,7-,8-/m1/s1	Cytidine 5'-monophosphate (hydrate)					4.05												90502.10439	35985.9797	32314.37427	25714.80883	30347.3525	27763.11269	100527.8721	33824.60225	44716.92519	26737.72613	35964.74951		39666.22197	43997.46577	33654.08026	35040.31955	35392.50115	43655.31699	31335.37103	61750.80936	132665.7649	77655.18197	70117.89878	823607.3924	78222.36237	28668.77098	39219.3103	45213.87996	46018.67834	36248.58606	49042.85688	66869.77243	37699.83967	39561.99484	59164.87797	46976.86696	42760.92791	35719.77045	37247.60304	40086.47707	63813.77498	41949.108	43109.91939	100584.5058	48035.21463	251737.3348	34527.48015	29274.29593	34512.94124	30232.35057	25034.51343	31547.94859	34329.57985	40217.58732	29579.5853	34715.15344	38337.02015	42290.23395	56793.17534	42581.98474	82156.99026	26908.82222	33485.89341	33957.56597	25900.48496	47116.35215	36582.5977	29461.0533	74274.17175	54121.64725	40861.48578	52207.1665	54436.65004	42586.69063	57129.34771	41950.88286	80520.71334	141027.5531	102826.9081	51264.84242	42160.52643	34782.95266	42115.65895	37728.26109	77261.20166	33806.59042	50965.36628	32857.85033	309332.5465	29118.75502	32493.60917	45759.1193	29907.46331	32627.12513	59348.367	34184.99737	32011.18868	45163.84692	37059.63983	47490.80079	22832.00075	33325.46326	37201.51745	40825.24517	29452.53448	34628.51153	32058.12574	40346.83881	32503.49419	33239.40105	51955.15264	33679.90889	29095.79851	214186.0109	38173.56014	54045.35931	51699.72418	50981.91339	36174.9592	28760.27225	45814.67467	40365.63175	40197.03053	43077.79411	110079.5871	43325.85386	27822.28409	29301.0719	24179.7846	30095.02623	35892.26771	27121.14169	28610.64461	28532.57814	44754.82082	52895.60935	59867.38711	114826.1561	41152.49595	52738.06142	38565.26743	72111.18841	41804.43601	38095.63247	37913.75964	44632.60012	61210.34337	34870.72052	36772.50271	36968.9478	32843.79938	35633.13127	25801.35553	32705.08017	49890.6572	36025.99827	46687.77047	34179.57019	49946.85053
CHEBI:17310	C8H9NO3	[H]C(=O)c1c(CO)cnc(C)c1O	InChI=1S/C8H9NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,4,10,12H,3H2,1H3	Pyridoxal					4.068												424237.5907	322773.7349	81099.93641	1019359.157	221631.8562	170878.0213	175073.0451	105124.5344	70409.03532	54595.6602	109809.324		541314.6345	84215.26874	98508.4904	99597.42826	55285.25703	196168.198	213044.1054	88645.90668	65716.42136	85263.72135	147683.5974	1130175.796	113715.9311	831191.3661	205568.1195	80457.76781	112135.3979	81998.96404	62931.66151	60285.98539	78324.2913	87786.83561	76109.7833	127099.6469	66064.9362	144388.4183	350379.6648	745033.1751	203232.1633	85217.03224	748663.3561	14297492.15	225268.3146	1171630.749	35012.51598	114196.328	213478.8008	312187.4991	283580.1035	547812.6533	95652.71531	167335.8313	468373.9867	1029270.377	72495.64484	59593.83389	1133964.23	86793.91468	6726672.723	1188972.086	524227.0774	310568.8567	236673.974	51338.01462	89060.9368	115948.7248	127501.9344	66949.87184	70087.09032	50392.44206	97720.42124	48057.23932	53236.96576	69016.22561	407690.0752	45078.43275	2341314.502	55850.9211	92621.83975	82811.62046	109149.1463	63978.57196	97550.34328	237099.5058	522793.3185	263256.3272	2300041.393	119653.3872	851667.9391	63203.74949	198481.5658	2673022.159	258726.3477	729556.6151	1210447.386	1239500.088	355090.0039	175258.8468	334054.4435	1727262.786	319563.2969	84363.9166	2358301.803	128184.2232	128790.6005	168541.2871	126354.0216	110080.2246	220450.0162	40661.81507	250536.7537	262100.8249	194214.2364	253028.3202	497748.559	146691.2032	69896.45127	70657.06943	238787.3743	83070.34479	81232.77089	80036.12651	77335.95496	296228.286	248319.2851	44555.94324	459159.3303	543825.0894	75956.4662	177283.6124	79367.47584	103491.9587	401385.7219	70591.95403	95637.41068	217475.0128	5460241.191	47014.10393	646585.566	19385065.81	64596.06645	533892.5736	65506.69488	141529.8035	83456.80784	149913.0673	119693.2242	68086.21714	117959.6777	64442.04574	167597.3281	239144.1161	48914.04114	63870.55677	85865.50915	54264.57495	90020.98525
CHEBI:490095	C9H6O4	Oc1cc2ccc(=O)oc2cc1O	InChI=1S/C9H6O4/c10-6-3-5-1-2-9(12)13-8(5)4-7(6)11/h1-4,10-11H	Esculetin					4.105												2914.283216	2300.554987	2250.076348	2092.471415	2077.808248	2723.428989	2228.546151	2523.357667	3682.816595	76125.71536	48602.75899		47502.22855	11265.15237	35638.19075	1998.246637	2193.243232	2360.359756	2547.848068	2458.053467	9830.711102	2174.746405	2237.528175	56820.41582	39661.15921	2554.358153	6082.544045	18809.50622	2184.668108	22190.60969	7469.655588	2240.566289	52159.20111	2306.044419	7008.033979	3530.453985	12426.85368	3726.556096	2668.449465	2884.794952	2240.742995	2187.85193	2318.875991	2086.240946	68109.43387	36904.45813	3045.435287	2131.088292	2276.819048	2132.407392	1690.881239	2097.720176	2297.816761	3418.684037	1991.160899	2468.159964	2061.292132	2162.467451	2228.732569	2535.159388	2658.962056	2608.40187	2728.176842	2574.857075	7905.664676	2162.627753	111581.4935	27195.45383	50488.00782	2309.838221	89097.75712	2645.773934	2030.619303	6152065.301	2520.424565	2388.209985	2248.508756	8740.381034	2288.480647	1583.38535	2536.826128	22949.76258	17308.45744	2365.44114	6603.253723	2387.705823	2484.781678	2509.315202	8293.333126	2577.059051	2058.734418	1965.360693	2061.391196	2302.035247	2927.019223	2470.399756	1955.39837	2103.899854	2624.536133	2183.981106	1736.361497	1938.671419	2058.902537	1838.788634	2098.601109	2241.947576	2013.196012	2391.198194	5540.714202	2177.593534	2406.199972	2690.728858	2826.50652	2538.604368	2204.659475	2224.414822	2171.068221	1823.253974	43730.97008	2321.249911	2232.321735	2653.016126	2389.915703	7128.296328	2459.69909	2855.291716	2651.578133	1735.907453	1707.774002	1824.198755	2354.058379	2169.481858	1940.950732	1955.999452	2811.26273	5037.652925	2180.485909	2942.07872	2389.609556	2479.363992	2400.725125	2575.826051	2584.411978	1941.873954	2232.540178	2162.291866	2383.985402	18332.16046	21728.28296	2379.145964	6175.325271	2095.007163	2481.928028	2033.758047	5055.060326	2272.683953	1974.338446	2511.695234	2427.953028
CHEBI:167767	C8H5NO2	C1OC2=C(O1)C=C(C=C2)C#N	InChI=1S/C8H5NO2/c9-4-6-1-2-7-8(3-6)11-5-10-7/h1-3H,5H2	Piperonylonitrile					4.136												9770720.277	2920476.019	7857817.227	4340533.548	4729393.047	15615538.12	13536313.98	8504013.959	4439409.016	3093594.033	17706703.33		17364326.71	6366786.272	7346637.236	7756634.996	12761230.81	39202065.16	7884770.1	32373719.29	8440488.922	888541.5394	53573112.72	7069228.851	47605467.88	1741561.131	15382422.64	20091583.76	1647044.196	27525385.02	22496647.75	12305298.06	3699936.456	4823500.232	35790907.15	50359929.85	20318892.2	1111931.28	960633.7664	22672849.76	2285475.551	11542865.41	5046424.945	10987465.55	8584312.625	40747081.26	28340825.35	1193180.3	13730825.37	7263763.184	10119558.04	6999278.708	11538824.07	8111529.111	2455092.707	9655646.319	1343628.671	19496165.59	864365.7018	15494764.01	55234974.78	2204576.81	4492636.135	21565378.24	3554684.743	9356576.89	3981742.838	8031860.711	13060982.05	23056930.35	11807623.88	11632835.78	1205529.631	4165909.132	41653709.19	13207371.46	768330.3809	11223174.34	152606095.4	11440369.12	1619547.472	9708905.447	5105584.778	10287871.68	8340976.729	1717532.474	15696562.76	16976480.12	4089048.556	13680216.16	5809296.717	19407933.27	7526393.186	3384631.918	889484.1869	4941512.033	5983591.418	13909824.17	2851827.718	2243976.499	18123176.14	2831804.05	17207475.1	2142481.27	732984.9058	16466859.54	1295886.31	8982373.151	7750754.403	1036482.104	4044602.125	2071147.008	3496043.395	12330885.81	12511226.08	36661892.67	11899009.49	5666655.013	9232519.531	13027109	1099320.965	18786108.16	4367641.724	8619053.131	1725660.19	30894810.34	6298344.348	17689016.75	14674813.38	64802618.7	6314991.138	14664647.47	59452723.49	58941867.77	74541943.98	1846688.3	16812060.12	1768994.379	11700373.91	5354241.27	3023141.861	41629616.44	7139879.178	8549571.535	19330898.76	1877268.121	15169535.58	3658863.56	2213228.199	9442256.398	3743940.084	1898924.134	8042889.475	1075190.007	1360754.926	21257624.82	8491335.411	3766303.77	13315163.39
CHEBI:4047	C5H10N2O3S	N[C@@H](CS)C(=O)NCC(O)=O	InChI=1S/C5H10N2O3S/c6-3(2-11)5(10)7-1-4(8)9/h3,11H,1-2,6H2,(H,7,10)(H,8,9)/t3-/m0/s1	Cysteinylglycine					4.172												9113.600191	7584.313452	4819.013008	9423.810354	4269.276135	10131.58483	5807.085706	9560.864557	4760.651216	10655.07818	4220.037997		4155.271065	4364.326084	4695.438011	5200.788485	4629.863163	5036.170404	11146.05228	9927.005594	11933.50591	48951.75049	9325.063725	406992.0032	6719.655401	9653.327824	4148.982212	6417.257572	5634.725776	5512.957046	6926.870116	25475.54291	5540.150668	6770.325462	9250.502761	7158.269656	13015.86967	9772.684763	11231.82826	12560.26551	9619.662397	10396.99853	4323.83566	7375.422028	5552.122519	87046.28027	11600.43267	3837.489419	10263.94287	3879.829674	9354.626488	4897.984117	5932.380164	11558.4762	3977.428427	9358.589216	32197.39421	6978.459707	10739.83037	6072.49851	5348.490791	9315.184541	11023.36877	5575.108661	10152.49555	5978.395207	6248.35127	10349.29133	5025.179497	10303.10604	6688.523131	12658.04443	10790.22301	6730.319266	11575.48851	4538.8766	4226.524131	14407.38946	9118.976324	9831.652841	10009.14845	6809.790122	7687.107385	11171.23513	40167.43511	11296.86976	9952.881596	10005.84774	47338.75361	10042.77706	9409.827297	7711.817841	5182.512785	5170.379282	1999970.782	30072.56776	9117.690364	8690.362564	7351.926009	7573.488114	9177.039637	5329.530872	4949.413289	12681.58283	3797.708962	5576.459495	9020.687832	17701.41311	4232.155004	22945.82869	11349.46739	11159.36297	10891.49222	8838.864655	4860.579406	5118.315621	5145.180024	5288.247315	10136.62903	10595.15405	8703.83554	32655.29354	8828.601693	10857.1815	49259.00613	21438.49273	14630.72399	12840.07232	12703.50634	28551.41299	7065.496599	11791.18002	15499.26761	15733.83091	15231.13339	28754.3177	4802.276261	10962.23351	13577.66681	11037.38054	6658.551819	10516.48832	9930.59169	10598.68289	11012.41394	7374.122661	5420.858391	11120.02284	4673.755027	10805.07428	4733.050675	11429.58095	9610.998173	9794.230449	129507.9262	12776.61918	6902.374481	11637.15532	5072.792463
CHEBI:167769	C10H13NO3S	CC1=C(SC=C1)CNC(=O)CCC(=O)O	InChI=1S/C10H13NO3S/c1-7-4-5-15-8(7)6-11-9(12)2-3-10(13)14/h4-5H,2-3,6H2,1H3,(H,11,12)(H,13,14)	4-{[(3-methyl-2-thienyl)methyl]amino}-4-oxobutanoic acid					4.18												89581.35587	706894.0144	82427.30511	404800.6067	54961.36183	113984.6172	256591.3498	811283.9663	60839.85804	253224.6221	120109.2719		28346.27064	26619.88746	34077.28439	161004.1071	21300.55335	33105.19511	17540.9389	26240.93827	4287429.324	1297676.585	289265.284	274023.688	18060.02787	81848.73186	22405.00403	25386.81422	81471.40048	233537.1049	61709.5939	570724.4369	19410.63971	49781.39127	31442.63354	987780.0929	111387.1091	23332.25396	126004.9938	51327.122	98348.44007	100600.172	121917.3484	175241.3931	18433.55019	189475.9616	18308.67085	19674.09261	146862.7076	204530.7982	231713.6819	97037.41752	17414.08452	28640.5245	160836.9207	275115.1739	646910.0586	60780.19955	515165.3624	78849.69054	80740.25125	116098.9139	21018.2795	228525.217	381327.7641	65546.22587	17174.77537	15304.56342	19007.07903	20523.20794	19242.08032	17647.62688	26563.82137	125393.198	16601.61772	134328.3532	242648.3393	402448.3988	21343.04811	814844.5314	121626.4257	18937.9716	21099.14894	19335.88411	137854.3275	45297.42442	84478.63946	60884.64576	2011139.584	89359.24356	27012.02105	134535.6632	132922.1213	187431.1208	55669.45084	216627.3249	71589.49496	126267.1403	243011.1005	7151022.701	83696.29957	189185.7358	106229.4186	18320.48999	259323.0697	254235.6305	74048.54007	1504206.018	75038.97427	364095.1262	93940.70204	68488.95502	275608.6786	218708.7093	58281.7153	30441.03591	227479.0364	193432.9368	220055.7089	121291.5401	33143.78796	299671.9548	160691.9055	259730.3916	21747.2056	27955.34619	21809.28866	16684.71812	17391.69123	17698.1914	18933.5521	16226.91229	19895.04638	17107.97268	15194.68878	72548.64795	142918.9726	237652.4435	117210.5004	161964.1626	139595.6317	17108.13664	18590.30314	15897.05241	343979.6412	54295.51444	70054.48514	116871.6541	32319.14306	327547.9764	31975.25036	65053.06801	213844.6761	99070.9579	100052.1192	51275.93831	17925.96006	302515.5402	92525.10612
